1630167600.535667 -0.001058065  0.001223146 -0.010217979 -0.000777802 0.001003650 -0.006338460 0.999979106
1630167600.542334  0.000258974 -0.003059323  0.015545226 -0.000972464 0.000136738 -0.006485635 0.999978486
1630167600.549000  0.007832132 -0.018657588 -0.018318270 0.004429553 0.006601483 0.020191440 0.999764525
1630167600.555667  0.006863946 -0.024272388 -0.021390056 0.003860552 0.004719386 0.017683084 0.999825051
1630167600.562334  0.012407147 -0.025554845 -0.009743720 0.000977738 0.006862708 0.005013449 0.999963406
1630167600.569000  0.011201385 -0.025596417 -0.017490500 0.002186000 0.008167584 0.004032166 0.999956126
1630167600.575667  0.009283340 -0.026662212 -0.020974128 0.004286196 0.007864343 -0.000255505 0.999959857
1630167600.582334  0.009126245 -0.032535644 -0.017355878 0.007012124 0.005407181 -0.003921263 0.999953107
1630167600.589000  0.008138741 -0.032274082 -0.019765101 0.007090414 0.005796308 -0.003172682 0.999953030
1630167600.595667  0.011100044 -0.033697263 -0.025582526 0.006711670 0.006258922 -0.000736231 0.999957618
1630167600.602334  0.011722928 -0.033351938 -0.020401623 0.007633374 0.006206980 0.001482736 0.999950502
1630167600.609000  0.012720179 -0.031849726 -0.021196166 0.007470805 0.008925108 0.001398952 0.999931284
1630167600.615667  0.014773616 -0.031111524 -0.017905332 0.008507665 0.009973026 0.000101524 0.999914070
1630167600.622334  0.013022448 -0.033309654 -0.024137308 0.009814289 0.010866197 0.001808584 0.999891161
1630167600.629000  0.014909866 -0.033783496 -0.022629487 0.007813827 0.012146988 0.004371084 0.999886138
1630167600.635667  0.016593555 -0.031550555 -0.022011155 0.008469574 0.013847159 0.001078875 0.999867671
1630167600.642334  0.014981113 -0.032908302 -0.019240486 0.010177123 0.015470138 0.005978295 0.999810663
1630167600.649000  0.016457976 -0.030465990 -0.018314539 0.010705058 0.016821901 0.005570504 0.999785674
1630167600.655667  0.017111967 -0.032295168 -0.013532266 0.011370037 0.018187093 0.006065630 0.999751549
1630167600.662334  0.017024213 -0.031371326 -0.011253116 0.012074889 0.019520497 0.003596791 0.999730069
1630167600.669000  0.015185444 -0.031175665 -0.014385235 0.011835529 0.021808778 0.002921446 0.999687833
1630167600.675667  0.015498968 -0.032039792 -0.013711853 0.011756474 0.024389186 0.003231228 0.999628187
1630167600.682334  0.015376498 -0.031422200 -0.013353469 0.012523917 0.025381399 0.004320683 0.999590050
1630167600.689001  0.016198073 -0.032639216 -0.018095835 0.012674232 0.026318738 0.007050078 0.999548390
1630167600.695667  0.017676320 -0.032504969 -0.014912901 0.013557191 0.028123755 0.005547101 0.999497117
1630167600.702334  0.018391996 -0.032622078 -0.014280863 0.013980916 0.029303196 0.008198721 0.999439162
1630167600.709000  0.019029051 -0.032535908 -0.014243736 0.014444248 0.030741388 0.007922301 0.999391599
1630167600.715667  0.019844082 -0.033543351 -0.014711774 0.014407322 0.032890065 0.009759597 0.999307472
1630167600.722334  0.020622718 -0.034533578 -0.017477802 0.014279161 0.033396752 0.007736976 0.999310213
1630167600.729000  0.020653982 -0.034317681 -0.018984021 0.015009544 0.035837802 0.010379655 0.999190987
1630167600.735667  0.021544327 -0.034888034 -0.017054750 0.015544554 0.036700582 0.010299473 0.999152318
1630167600.742334  0.024535483 -0.035966318 -0.015828721 0.016080892 0.037948424 0.011091934 0.999088730
1630167600.749000  0.022356247 -0.034936670 -0.014936075 0.017451369 0.039881019 0.011861301 0.998981613
1630167600.755667  0.024081648 -0.034728184 -0.015973011 0.018216770 0.041513607 0.011689206 0.998903465
1630167600.762334  0.025814632 -0.033806279 -0.016257401 0.018597262 0.042595578 0.013185367 0.998832271
1630167600.769000  0.027393810 -0.035416975 -0.016247362 0.019884639 0.043928549 0.013883038 0.998740279
1630167600.775667  0.027101491 -0.034456684 -0.014734291 0.020520254 0.044586577 0.014534780 0.998688989
1630167600.782334  0.028799712 -0.034495807 -0.015627213 0.021643828 0.046817667 0.014979158 0.998556596
1630167600.789001  0.028766741 -0.033854435 -0.012553533 0.022990656 0.048118141 0.015455304 0.998457414
1630167600.795667  0.031423704 -0.033311055 -0.016298037 0.024099590 0.049858082 0.016672015 0.998326312
1630167600.802334  0.031456700 -0.033337774 -0.016134794 0.025060122 0.050518415 0.018233959 0.998242156
1630167600.809000  0.031336193 -0.033911159 -0.014544223 0.025977518 0.051932674 0.018820520 0.998135238
1630167600.815667  0.032180884 -0.034748188 -0.014372107 0.026779481 0.052758914 0.019153264 0.998064381
1630167600.822334  0.033115678 -0.034515525 -0.015232600 0.027626320 0.054271852 0.021530293 0.997911719
1630167600.829000  0.034027740 -0.034624345 -0.012907567 0.028786673 0.055017449 0.023603390 0.997791204
1630167600.835667  0.035178367 -0.034396514 -0.014571614 0.030072581 0.056209200 0.023304186 0.997693881
1630167600.842334  0.036451752 -0.035347391 -0.014633082 0.030846623 0.057406206 0.025513117 0.997548041
1630167600.849000  0.037204643 -0.034632167 -0.013665011 0.032021953 0.058395633 0.025147876 0.997462846
1630167600.855667  0.039349144 -0.034888894 -0.014033894 0.033180257 0.058871608 0.026647077 0.997358079
1630167600.862334  0.039467497 -0.035997475 -0.016276113 0.033979261 0.059921676 0.028095681 0.997228878
1630167600.869000  0.041360560 -0.036319023 -0.013318113 0.035070697 0.061548823 0.026694528 0.997130478
1630167600.875667  0.040809717 -0.036720869 -0.015376635 0.035610415 0.062729125 0.028690120 0.996982363
1630167600.882334  0.041210314 -0.036548688 -0.017838474 0.037120473 0.064473501 0.030417172 0.996764784
1630167600.889000  0.042917929 -0.036999016 -0.015769108 0.038005343 0.064449686 0.030672023 0.996725167
1630167600.895667  0.043526458 -0.037101212 -0.016463767 0.038816539 0.066273279 0.030194049 0.996588906
1630167600.902334  0.044288256 -0.038759528 -0.017072311 0.040455340 0.066884692 0.032211276 0.996419709
1630167600.909000  0.044689047 -0.038650653 -0.018116454 0.041208137 0.067972483 0.033926138 0.996258324
1630167600.915667  0.045916959 -0.037994342 -0.014838037 0.042535688 0.068667576 0.033730535 0.996161498
1630167600.922334  0.046472038 -0.038738585 -0.016989385 0.043883412 0.069158276 0.037157009 0.995947155
1630167600.929000  0.047687009 -0.039017485 -0.015425762 0.045250387 0.070595009 0.037235742 0.995782229
1630167600.935667  0.050529680 -0.038480003 -0.014917888 0.047017745 0.071169026 0.036538497 0.995685312
1630167600.942334  0.050327351 -0.038877816 -0.014563468 0.048249526 0.071846726 0.038338776 0.995510005
1630167600.949000  0.053024770 -0.039014034 -0.011388000 0.049283815 0.073323511 0.040113247 0.995281717
1630167600.955667  0.051914170 -0.038495688 -0.016122918 0.049812776 0.074190096 0.039372567 0.995220738
1630167600.962334  0.053103440 -0.039225018 -0.015796411 0.051369487 0.074841431 0.040315688 0.995055064
1630167600.969000  0.054868832 -0.039203925 -0.015665220 0.052584676 0.075507539 0.042441309 0.994852853
1630167600.975667  0.055405451 -0.040076058 -0.014680727 0.053631555 0.076464128 0.042800948 0.994708486
1630167600.982334  0.057617652 -0.041134646 -0.011960432 0.055265103 0.077464584 0.044082159 0.994485681
1630167600.989001  0.056425232 -0.040917749 -0.013240391 0.056180150 0.077834172 0.044392110 0.994391760
1630167600.995667  0.057743543 -0.041330903 -0.015162186 0.057634578 0.078486569 0.045794925 0.994193612
1630167601.002334  0.059196710 -0.041081814 -0.011927007 0.059023128 0.078762960 0.047429495 0.994013636
1630167601.009000  0.060280980 -0.041185304 -0.013124293 0.060436181 0.079003076 0.048483782 0.993858795
1630167601.015667  0.061966856 -0.040255760 -0.011596791 0.061440953 0.079993735 0.046957332 0.993791236
1630167601.022334  0.063207366 -0.042086693 -0.010678315 0.062600252 0.080462305 0.047713191 0.993645046
1630167601.029000  0.062998142 -0.041379085 -0.014497113 0.063126745 0.080515954 0.048498703 0.993569359
1630167601.035667  0.063943355 -0.043655553 -0.014098001 0.064217018 0.081179464 0.049338314 0.993404147
1630167601.042334  0.065049639 -0.043714062 -0.012217318 0.065169475 0.081585729 0.050034850 0.993273992
1630167601.049000  0.064459934 -0.042511597 -0.014222350 0.066427171 0.082132784 0.050396478 0.993127299
1630167601.055667  0.066484386 -0.044135300 -0.010555936 0.067468717 0.082595879 0.051404882 0.992966984
1630167601.062334  0.066782623 -0.043453449 -0.012837819 0.068186902 0.082287731 0.052618132 0.992879956
1630167601.069000  0.067616226 -0.043616278 -0.011388912 0.068870514 0.082564049 0.052400004 0.992821368
1630167601.075667  0.068208620 -0.044768939 -0.012169790 0.069848194 0.083253872 0.052538347 0.992688141
1630167601.082334  0.069903482 -0.044178661 -0.012039142 0.071140490 0.082680840 0.052277604 0.992658028
1630167601.089000  0.070676650 -0.044622839 -0.009314157 0.071526195 0.082805524 0.052757997 0.992594500
1630167601.095667  0.071286307 -0.044868055 -0.010634499 0.072455955 0.083001642 0.053656978 0.992462488
1630167601.102334  0.071057838 -0.047132891 -0.011307089 0.073308168 0.082870559 0.054594718 0.992359713
1630167601.109000  0.071494976 -0.046243239 -0.013587199 0.073937554 0.082716307 0.054618128 0.992324599
1630167601.115667  0.071057186 -0.046410789 -0.012978346 0.075059248 0.082820022 0.056072163 0.992150626
1630167601.122334  0.072621254 -0.047545313 -0.011957041 0.075520167 0.082914205 0.055046321 0.992165229
1630167601.129000  0.073409635 -0.047245193 -0.013823531 0.076025312 0.083052570 0.054779703 0.992129834
1630167601.135667  0.074082596 -0.048453353 -0.013676767 0.077024520 0.082659860 0.055744178 0.992031833
1630167601.142334  0.074341969 -0.049509834 -0.014356854 0.077615195 0.082291866 0.056056275 0.991998803
1630167601.149000  0.074921406 -0.050838388 -0.011803123 0.078722073 0.081861320 0.055883616 0.991956945
1630167601.155667  0.076940916 -0.049649820 -0.010061603 0.080093353 0.081773436 0.056406421 0.991824821
1630167601.162334  0.077682143 -0.049774969 -0.012325755 0.080715492 0.080896518 0.055797180 0.991880758
1630167601.169000  0.078552165 -0.049862802 -0.014198845 0.081554135 0.080561250 0.055611324 0.991849882
1630167601.175667  0.079722145 -0.049577067 -0.009041302 0.082998393 0.080150568 0.056027241 0.991739936
1630167601.182334  0.080125772 -0.050398747 -0.010302572 0.083821943 0.079663098 0.056322025 0.991693250
1630167601.189000  0.080540449 -0.050500046 -0.011413878 0.084522522 0.079716529 0.054847548 0.991712138
1630167601.195667  0.082424980 -0.051658255 -0.008646575 0.085540819 0.079240936 0.055070238 0.991650599
1630167601.202334  0.083494475 -0.052035006 -0.010455604 0.086345574 0.078549993 0.055382392 0.991618440
1630167601.209000  0.083421472 -0.051346838 -0.014110349 0.087782334 0.078208467 0.055553259 0.991509724
1630167601.215667  0.085470163 -0.051660867 -0.011488978 0.088437679 0.077593194 0.055552709 0.991499859
1630167601.222334  0.085168174 -0.052418339 -0.010617876 0.089365724 0.077280282 0.054328163 0.991508939
1630167601.229000  0.085506121 -0.052450643 -0.012977273 0.089966746 0.077416247 0.054546108 0.991432011
1630167601.235667  0.086085279 -0.053409146 -0.011222273 0.091285701 0.077183444 0.053640719 0.991378994
1630167601.242334  0.086966839 -0.054083357 -0.011210501 0.092557448 0.076138043 0.053870722 0.991329442
1630167601.249000  0.088419738 -0.054364206 -0.010912135 0.093766067 0.076240364 0.053482143 0.991229031
1630167601.255667  0.089141689 -0.054295146 -0.010448753 0.095061617 0.075115977 0.053150035 0.991209338
1630167601.262334  0.090712093 -0.053662723 -0.010570375 0.096116631 0.074725135 0.053227682 0.991132969
1630167601.269000  0.092060919 -0.053687825 -0.010718686 0.097751730 0.074532425 0.051932678 0.991056262
1630167601.275667  0.092815923 -0.053892691 -0.010850922 0.098651454 0.074151352 0.052173841 0.990983026
1630167601.282334  0.093233718 -0.054638404 -0.009291352 0.100102843 0.073284923 0.052366541 0.990891763
1630167601.289000  0.093254570 -0.054579895 -0.008994887 0.101513641 0.073306157 0.051003543 0.990817756
1630167601.295667  0.094416997 -0.054792415 -0.007808246 0.102923356 0.072264468 0.051380121 0.990729384
1630167601.302334  0.095286211 -0.054350328 -0.009691506 0.103615031 0.071859877 0.050857398 0.990713686
1630167601.309000  0.094553195 -0.055096846 -0.011237878 0.104588278 0.071242077 0.051058395 0.990645698
1630167601.315667  0.095433642 -0.056303105 -0.010871972 0.105354280 0.070858762 0.051599730 0.990563970
1630167601.322334  0.094542931 -0.057775735 -0.012767472 0.106216753 0.070684644 0.050234587 0.990554475
1630167601.329000  0.096043466 -0.058419131 -0.010334928 0.107172535 0.070038756 0.050517319 0.990483024
1630167601.335667  0.097085704 -0.058307794 -0.010933867 0.108212846 0.069150585 0.049771851 0.990470060
1630167601.342334  0.097817352 -0.059208073 -0.011610385 0.109348538 0.067636958 0.048897562 0.990493396
1630167601.349000  0.098885576 -0.059112743 -0.009948963 0.110474022 0.066861953 0.049167745 0.990407746
1630167601.355667  0.099386804 -0.059695349 -0.010680815 0.112131401 0.066484511 0.048164306 0.990296197
1630167601.362334  0.100716059 -0.059395695 -0.010862102 0.113302408 0.065330546 0.047777617 0.990258443
1630167601.369000  0.100547816 -0.059826673 -0.010971018 0.114138231 0.064727791 0.046965590 0.990240885
1630167601.375667  0.101023654 -0.060546462 -0.010023727 0.115385513 0.064032551 0.047065109 0.990136804
1630167601.382334  0.101874467 -0.061006569 -0.009903969 0.116283095 0.063042401 0.045572313 0.990165169
1630167601.389000  0.102816965 -0.061865385 -0.010313160 0.117300174 0.062380843 0.045412019 0.990094464
1630167601.395667  0.102602872 -0.061218460 -0.012093678 0.118251835 0.061524012 0.045369351 0.990036828
1630167601.402334  0.103853145 -0.062687249 -0.009278464 0.119224081 0.060605540 0.044111276 0.990033728
1630167601.409000  0.104785687 -0.062390296 -0.010259317 0.120405682 0.059984836 0.043092481 0.989973398
1630167601.415667  0.104978185 -0.062259736 -0.010816793 0.121642558 0.058579573 0.042200504 0.989944766
1630167601.422334  0.105658806 -0.062174493 -0.010606381 0.123153453 0.057539311 0.041980422 0.989828318
1630167601.429000  0.107566172 -0.062110240 -0.010766754 0.124095842 0.056957191 0.040878537 0.989790405
1630167601.435667  0.109119518 -0.062019151 -0.011085518 0.124946935 0.055801908 0.040230678 0.989775683
1630167601.442334  0.110091766 -0.061905640 -0.013226150 0.126084464 0.054956387 0.038967181 0.989729287
1630167601.449000  0.109899680 -0.062622279 -0.011181212 0.127425850 0.054194154 0.037928631 0.989639867
1630167601.455667  0.109701275 -0.063633145 -0.010146843 0.128278739 0.053572444 0.037646931 0.989574286
1630167601.462334  0.111179656 -0.064251383 -0.010026130 0.129210468 0.052845381 0.035957344 0.989554996
1630167601.469000  0.112084092 -0.064157428 -0.009265580 0.130403385 0.051677966 0.036222253 0.989450501
1630167601.475667  0.112762603 -0.064497474 -0.011138884 0.131841006 0.051009213 0.034828827 0.989344713
1630167601.482334  0.114143478 -0.064386116 -0.011960867 0.132676325 0.049732605 0.033964368 0.989328096
